"archetype","sprite","mounts","description","ui_texture","aim_bloom_penalty","camera_offset_bonus","cooldown","cooldown_deviation_max","burst_cooldown","per_click_cooldown","range","min_elevation","accuracy_cone_width","firing_aggro_radius","pickup_reload_percentage","muzzle_velocity","ammo_capacity","burst_count","shot_count","ammo_per_depot_replenish","weapon_effects","ammo_item","inventory_texture","firing_event","name","max_accuracy_cone_width","min_accuracy_cone_width","bloom_cone_width","bloom_per_firing","bloom_per_burst","bloom_growth_rate","bloom_decay_rate","recoil_impulse","fire_suppression","ui_texture_blends","ammo_type","fire_mode","engagement_distance","cycling_sound_duration","cycling_sound","empty_sound_duration","empty_sound","price","use_looping_sound","looping_firing_sound","looping_firing_stop_sound","secret","suppressed","hot_loads","terror_damage","morale_damage","firing_morale_damage","spool_time","spool_decay","spool_decay_delay","instability","ammo_pool","vehicle_ammo_pool","auto_reload","reloadable_on_foot","refuse_mag_multiply","reload_time","reload_arm_in_time","reload_arm_out_time","reload_cancel_ready_delay","swap_time","reload_begin_sound","reload_mid_sound","reload_ammo_in_sound","reload_finished_sound","failed_reload_sound","cold_reload_finished_sound","pickup_sound","drop_sound","spooling_event","spooling_event_stop","size","pickup_radius","reload_animation","shoot_animation","no_soft_aimlock","reload_class","flags","category","bullet","delay_distance","low_arc","filename"
"ARTILLERY_WEAPON","assets/pickups/weapons/gun_grimler.json","System.Object[]","gun_762_grimler.description","assets/ui/inventory/render/inv_gun_grimler.png","0.750000","0","0.077000","0","0","0.120000","40","0","1.800000","14","0.120000","110","20","1","1","4","assets/data/fx/wfx_762_aleph.json","assets/data/pickups/ammo/pkp_ammo_762_fmj.json","assets/ui/inventory/render/inv_gun_grimler.png","@{override=False; is_set=True; guid=}","gun_762_grimler.name","45","1.300000","8.000000","0","0.285000","0","2.500000","2","0.020000","System.Object[]","AMMOTYPE_BULLET","BURST/AUTO","7","0.651000","@{override=False; is_set=False; guid=}","0.500000","@{override=False; is_set=True; guid=}","0","True","@{override=False; is_set=True; guid=}","@{override=False; is_set=False; guid=}","False","False","True","0","0","0","0","0","0","0.700000","60","0","False","True","False","2.600000","0.250000","2.500000","2.500000","0.660000","@{override=False; is_set=True; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","8","1","","","False","MAGAZINE","3","WEAPON","assets/data/pickups/weapons/bullets/b_762_fmj.json","1.250000","True","gun_762_grimler.json"
"ARTILLERY_WEAPON","assets/pickups/weapons/gun_m60.json","System.Object[]","gun_762_porco.description","assets/ui/inventory/render/inv_gun_porco.png","1","2","0.110000","0","0","1","40","-49.999992","0.500000","20","0.120000","120","50","1","1","4","assets/data/fx/wfx_762_porco.json","assets/data/pickups/ammo/pkp_ammo_762_fmj.json","assets/ui/inventory/render/inv_gun_porco.png","@{override=False; is_set=True; guid=}","gun_762_porco.name","54.999985","0.100000","8.000000","0.185000","0","0","1.250000","2","0","System.Object[]","AMMOTYPE_BULLET","BURST/AUTO","13","0.500000","@{override=False; is_set=False; guid=}","0.500000","@{override=False; is_set=True; guid=}","0","False","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","False","False","True","0","0","0","0","0","0","0.660000","100","200","False","True","False","3.750000","0.100000","2","1","0.660000","@{override=False; is_set=True; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","11","1","","","False","MAGAZINE","3","WEAPON","assets/data/pickups/weapons/bullets/b_762_fmj.json","1","True","gun_762_porco.json"
"ARTILLERY_WEAPON","assets/pickups/weapons/temp_tur.json","System.Object[]","gun_76mm_parliament.description","assets/ui/hud/HUD_tur_can_02.png","0","2","4.100000","0","0","3.330000","40","-45","4.000000","33","0.120000","160","10","1","15","4","assets/data/fx/wfx_cannon_tur_02.json","assets/data/pickups/ammo/pkp_ammo_76mm_canister.json","assets/ui/hud/HUD_tur_can_02.png","@{override=False; is_set=True; guid=}","gun_76mm_parliament.name","90","3.800000","8.000000","0.600000","0","0","1","40","0","System.Object[]","AMMOTYPE_BULLET","SEMI-AUTO","13","0.500000","@{override=False; is_set=True; guid=}","0.500000","@{override=False; is_set=True; guid=}","0","False","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","False","False","False","0","0","0","0","0","0","5","75","500","False","True","False","4","0.100000","0.900000","1","0.250000","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","58","1","","","False","MAGAZINE","3","WEAPON","assets/data/pickups/weapons/bullets/b_76mm_canister.json","1","True","gun_76mm_parliament.json"
"ARTILLERY_WEAPON","assets/pickups/weapons/gun_carlos.json","System.Object[]","gun_84mm_carlos.description","assets/ui/inventory/render/inv_gun_carlos.png","1","10","3","0","0","1","100","-45","0.750000","12","0.120000","100","1","1","1","4","assets/data/fx/wfx_84mm_carlos.json","assets/data/pickups/ammo/pkp_ammo_84mm_heat.json","assets/ui/inventory/render/inv_gun_carlos.png","@{override=False; is_set=True; guid=}","gun_84mm_carlos.name","90","0.200000","9","1","0","0","0.200000","40","0","System.Object[]","AMMOTYPE_BULLET","SEMI-AUTO","50","0.651000","@{override=False; is_set=False; guid=}","0.500000","@{override=False; is_set=True; guid=}","0","False","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","False","False","False","0","0","0","0","0","0","2","5","30","False","True","True","4","2","0.900000","1","0.700000","@{override=False; is_set=True; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","26","1","","","False","MAGAZINE","3","WEAPON","assets/data/pickups/weapons/bullets/b_84mm_heat.json","1","True","gun_84mm_carlos.json"
"LASER_WEAPON","assets/pickups/weapons/gun_blackhand.json","System.Object[]","gun_84mm_donkey.description","assets/ui/inventory/render/inv_gun_donkey.png","0","0","2.400000","0","0","0.900000","5","0","3","20","0.120000","-1","1","1","1","1","assets/data/fx/wfx_cannon_small_02.json","assets/data/pickups/ammo/pkp_ammo_84mm_heat.json","assets/ui/inventory/render/inv_gun_donkey.png","@{override=False; is_set=True; guid=}","gun_84mm_donkey.name","3","3","0","0","0","0","0","0","0","System.Object[]","AMMOTYPE_LASER","BURST/AUTO","-1","0.800000","@{override=False; is_set=True; guid=}","0.500000","@{override=False; is_set=True; guid=}","0","False","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","False","False","False","0","0","0","0","0","0","0","1","30","True","True","True","2.400000","0.100000","0.350000","1","0","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","50","1","","","False","MAGAZINE","3","WEAPON",,,,"gun_84mm_donkey.json"
"ARTILLERY_WEAPON","assets/pickups/weapons/gun_rasmus.json","System.Object[]","gun_8mmw_hazer.description","assets/ui/hud/HUD_sml_mg_01.png","0.500000","7","1.100000","0","0.060000","0.550000","40","0","0.750000","20","0.120000","160","35","5","1","4","assets/data/fx/wfx_762_aleph.json","assets/data/pickups/ammo/pkp_ammo_8mm_wildcat.json","assets/ui/hud/HUD_sml_mg_01.png","@{override=False; is_set=True; guid=}","gun_8mmw_hazer.name","45","0.400000","8.000000","0","0.160000","0","0.850000","2","0.020000","System.Object[]","AMMOTYPE_BULLET","SEMI-AUTO","16","0.651000","@{override=False; is_set=False; guid=}","0.500000","@{override=False; is_set=True; guid=}","0","False","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","False","False","True","0","0","0","0","0","0","1","140","0","False","True","False","4.500000","0.250000","2.750000","2","0.660000","@{override=False; is_set=True; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","24","1","","","False","MAGAZINE","3","WEAPON","assets/data/pickups/weapons/bullets/b_8mm_wildcat.json","1","True","gun_8mmw_hazer.json"
"ARTILLERY_WEAPON","assets/pickups/weapons/gun_obrez.json","System.Object[]","gun_8mmw_obrez.description","assets/ui/inventory/render/inv_gun_obrez.png","0","0","1","0.200000","0","0.750000","40","-49.999992","3.500000","12","0.120000","-1","4","1","1","4","assets/data/fx/wfx_8mm_obrez.json","assets/data/pickups/ammo/pkp_ammo_8mm_wildcat.json","assets/ui/inventory/render/inv_gun_obrez.png","@{override=False; is_set=True; guid=}","gun_8mmw_obrez.name","45","3.500000","8.000000","0","1","0","1.200000","2","1.250000","System.Object[]","AMMOTYPE_BULLET","SEMI-AUTO","8","0.651000","@{override=False; is_set=True; guid=}","0.200000","@{override=False; is_set=True; guid=}","0","False","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","False","False","False","0","0","10","0","0","0","0","4","0","False","True","True","1.100000","0.250000","0.800000","0.350000","0.330000","@{override=False; is_set=True; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","6","1","","","False","SINGLE_ROUND","3","WEAPON","assets/data/pickups/weapons/bullets/b_8mm_wildcat.json","1","True","gun_8mmw_obrez.json"
"ARTILLERY_WEAPON","assets/pickups/weapons/gun_voltanbogrifle.json","System.Object[]","gun_8mmw_vbr.description","assets/ui/inventory/render/inv_gun_voltanbogrifle.png","1","20","2.200000","0","0","2.200000","60","-49.999958","0","19","0.120000","100","6","1","1","4","assets/data/fx/wfx_8mm_vbr.json","assets/data/pickups/ammo/pkp_ammo_8mm_wildcat.json","assets/ui/inventory/render/inv_gun_voltanbogrifle.png","@{override=False; is_set=True; guid=}","gun_8mmw_vbr.name","90","0.050000","12","0.700000","0","0","0.300000","2","0.300000","System.Object[]","AMMOTYPE_BULLET","SEMI-AUTO","50","0.500000","@{override=False; is_set=False; guid=}","0.500000","@{override=False; is_set=True; guid=}","0","False","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","False","False","True","0","0","0","0.200000","0","0","0","12","0","False","True","False","4.500000","0.500000","1.500000","1","0.330000","@{override=False; is_set=True; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=False; guid=}","11","1","","","False","MAGAZINE","3","WEAPON","assets/data/pickups/weapons/bullets/b_8mm_wildcat.json","1","True","gun_8mmw_vbr.json"
"ARTILLERY_WEAPON","assets/pickups/weapons/gun_bonesaw.json","System.Object[]","gun_8mm_bonesaw.description","assets/ui/inventory/render/inv_gun_bonesaw.png","1","4","0","0","0.050000","0.200000","40","0","1.750000","25","0.120000","120","50","1","1","4","assets/data/fx/wfx_8mm_bonesaw.json","assets/data/pickups/ammo/pkp_ammo_8mm_fmj.json","assets/ui/inventory/render/inv_gun_bonesaw.png","@{override=False; is_set=False; guid=}","gun_8mm_bonesaw.name","60","0.200000","9","0","0.080000","0","1","2","0.020000","System.Object[]","AMMOTYPE_BULLET","BURST/AUTO","16","0.651000","@{override=False; is_set=False; guid=}","0.500000","@{override=False; is_set=True; guid=}","0","True","@{override=False; is_set=True; guid=}","@{override=False; is_set=False; guid=}","False","False","True","0","0","0","0","0","0","0.750000","50","0","False","True","False","6","1","3.500000","3","1","@{override=False; is_set=True; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","15","1","","","False","MAGAZINE","3","WEAPON","assets/data/pickups/weapons/bullets/b_8mm_fmj.json","1.250000","True","gun_8mm_bonesaw.json"
"ARTILLERY_WEAPON","assets/pickups/weapons/gun_edvenice.json","System.Object[]","gun_8mm_edvenice.description","assets/ui/inventory/render/inv_gun_edvenice.png","0.400000","0","1","0","0","1","100","-49.999992","3","14","0.120000","-1","1","1","1","4","assets/data/fx/wfx_357mag_hilfmir.json","assets/data/pickups/ammo/pkp_ammo_8mm_fmj.json","assets/ui/inventory/render/inv_gun_edvenice.png","@{override=False; is_set=True; guid=}","gun_8mm_edvenice.name","30","1.700000","12","1","0","0","0.400000","0","0","System.Object[]","AMMOTYPE_BULLET","SEMI-AUTO","4","0.500000","@{override=False; is_set=False; guid=}","0.500000","@{override=False; is_set=True; guid=}","1337","False","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","False","False","False","0","0","0","0","0","0","-0.250000","1","1","False","True","True","5.250000","0.100000","3","1","0.100000","@{override=False; is_set=True; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","3","1","","","False","MAGAZINE","3","WEAPON","assets/data/pickups/weapons/bullets/b_8mm_fmj.json","1","True","gun_8mm_edvenice.json"
"ARTILLERY_WEAPON","assets/pickups/weapons/gun_rasmus.json","System.Object[]","gun_8mm_rasmus.description","assets/ui/inventory/render/inv_gun_rasmus.png","0.750000","4","0.150000","0","0","0.200000","40","0","0.750000","20","0.120000","-1","25","1","1","4","assets/data/fx/wfx_8mm_rasmus.json","assets/data/pickups/ammo/pkp_ammo_8mm_fmj.json","assets/ui/inventory/render/inv_gun_rasmus.png","@{override=False; is_set=True; guid=}","gun_8mm_rasmus.name","45","0.500000","8.000000","0","0.200000","0","0.850000","0","0.020000","System.Object[]","AMMOTYPE_BULLET","BURST/AUTO","-1","0.651000","@{override=False; is_set=False; guid=}","0.500000","@{override=False; is_set=True; guid=}","0","False","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","False","False","True","0","0","0","0","0","0","0.500000","75","0","False","True","False","4.500000","1","3","2","0.660000","@{override=False; is_set=True; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","14","1","","","False","MAGAZINE","3","WEAPON","assets/data/pickups/weapons/bullets/b_8mm_fmj.json","1","True","gun_8mm_rasmus.json"
"ARTILLERY_WEAPON","assets/pickups/weapons/temp_main.json","System.Object[]","gun_90mm_kraken.description","assets/ui/hud/HUD_hvy_mg_02.png","0.300000","3","1.100000","0","0","0.500000","70","-45","0.500000","0","0.120000","200","10","1","1","4","assets/data/fx/wfx_mg_heavy_02.json","assets/data/pickups/ammo/pkp_ammo_90mm_beehive.json","assets/ui/hud/HUD_hvy_mg_02.png","@{override=False; is_set=True; guid=}","gun_90mm_kraken.name","60","0.200000","12","0.700000","0","0","0.400000","30","0","System.Object[]","AMMOTYPE_BULLET","BURST/AUTO","12","0.500000","@{override=False; is_set=False; guid=}","0.500000","@{override=False; is_set=True; guid=}","0","False","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","False","False","False","0","0","0","0","0","0","6","75","500","False","True","False","4.400000","0.100000","0.900000","1","0.500000","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","439","1","","","False","MAGAZINE","3","WEAPON","assets/data/pickups/weapons/bullets/b_90mm_beehive.json","1","True","gun_90mm_kraken.json"
"ARTILLERY_WEAPON","assets/pickups/weapons/gun_amiguito.json","System.Object[]","gun_9mm_amiguito.description","assets/ui/inventory/render/inv_gun_amiguito.png","0.600000","0","0.095000","0","0","0.100000","40","-49.999958","0","8","0.120000","90","22","1","1","4","assets/data/fx/wfx_9mm_heino9.json","assets/data/pickups/ammo/pkp_ammo_9mm_fmj.json","assets/ui/inventory/render/inv_gun_amiguito.png","@{override=False; is_set=False; guid=}","gun_9mm_amiguito.name","45","0.850000","7.000000","0","0.300000","0","2.500000","1","0.020000","System.Object[]","AMMOTYPE_BULLET","BURST/AUTO","7","0.651000","@{override=False; is_set=False; guid=}","0.225000","@{override=False; is_set=True; guid=}","0","True","@{override=False; is_set=True; guid=}","@{override=False; is_set=False; guid=}","False","False","False","0","0","0","0","0","0","-0.330000","25","0","False","True","True","3.200000","0.275000","1.850000","1.500000","0.330000","@{override=False; is_set=True; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","5","1","","","False","MAGAZINE","3","WEAPON","assets/data/pickups/weapons/bullets/b_9mm_fmj.json","1","True","gun_9mm_amiguito.json"
"ARTILLERY_WEAPON","assets/pickups/weapons/gun_catfish.json","System.Object[]","gun_9mm_catfish.description","assets/ui/inventory/render/inv_gun_catfish.png","0","0","0.275000","0.100000","0","0.150000","40","-49.999962","1.100000","8","0.120000","-1","6","1","1","4","assets/data/fx/wfx_9mm_catfish.json","assets/data/pickups/ammo/pkp_ammo_9mm_fmj.json","assets/ui/inventory/render/inv_gun_catfish.png","@{override=False; is_set=True; guid=}","gun_9mm_catfish.name","45","1.100000","5.000000","0","0.250000","0","1.250000","0.100000","0.020000","System.Object[]","AMMOTYPE_BULLET","SEMI-AUTO","12","0.651000","@{override=False; is_set=False; guid=}","0.225000","@{override=False; is_set=True; guid=}","0","False","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","False","False","False","0","0","0","0","0","0","0","6","0","False","True","True","0.600000","0.150000","0.300000","0.500000","0.330000","@{override=False; is_set=True; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","4","1","","","False","SINGLE_ROUND","3","WEAPON","assets/data/pickups/weapons/bullets/b_9mm_fmj.json","1","True","gun_9mm_catfish.json"
"ARTILLERY_WEAPON","assets/pickups/weapons/gun_handlebar.json","System.Object[]","gun_9mm_handlebar.description","assets/ui/inventory/render/inv_gun_handlebar.png","0.750000","0","0.090000","0","0","0.100000","40","-49.999958","5.500000","8","0.120000","-1","25","1","1","4","assets/data/fx/wfx_9mm_heino9.json","assets/data/pickups/ammo/pkp_ammo_9mm_fmj.json","assets/ui/inventory/render/inv_gun_handlebar.png","@{override=False; is_set=False; guid=}","gun_9mm_handlebar.name","45","5.500000","8.000000","0","0.300000","0","2.500000","0","0.020000","System.Object[]","AMMOTYPE_BULLET","BURST/AUTO","8","0.651000","@{override=False; is_set=False; guid=}","0.225000","@{override=False; is_set=True; guid=}","0","True","@{override=False; is_set=True; guid=}","@{override=False; is_set=False; guid=}","False","False","True","0","0","0","0","0","0","0","25","0","False","True","True","3.200000","0.275000","1.850000","1.500000","0.330000","@{override=False; is_set=True; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","7","1","","","False","MAGAZINE","3","WEAPON","assets/data/pickups/weapons/bullets/b_9mm_fmj.json","1","True","gun_9mm_handlebar.json"
"ARTILLERY_WEAPON","assets/pickups/weapons/gun_heino9.json","System.Object[]","gun_9mm_heino9.description","assets/ui/inventory/render/inv_gun_heino9.png","0.750000","0","0.045000","0","0.045000","0.200000","40","-49.999992","0","14","0.120000","90","34","2","1","4","assets/data/fx/wfx_9mm_heino9.json","assets/data/pickups/ammo/pkp_ammo_9mm_fmj.json","assets/ui/inventory/render/inv_gun_heino9.png","@{override=False; is_set=False; guid=}","gun_9mm_heino9.name","45","1.000000","8.000000","0","0.300000","0","2.500000","0","0","System.Object[]","AMMOTYPE_BULLET","BURST/AUTO","8","0.651000","@{override=False; is_set=False; guid=}","0.500000","@{override=False; is_set=True; guid=}","0","True","@{override=False; is_set=True; guid=}","@{override=False; is_set=False; guid=}","False","True","False","0","0","0","0","0","0","0","34","0","False","True","False","2.500000","0.500000","1.750000","1.250000","0.330000","@{override=False; is_set=True; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","5","1","","","False","MAGAZINE","3","WEAPON","assets/data/pickups/weapons/bullets/b_9mm_fmj.json","0.800000","True","gun_9mm_heino9.json"
"ARTILLERY_WEAPON","assets/pickups/weapons/gun_oxhorni.json","System.Object[]","gun_9mm_oxhorni.description","assets/ui/inventory/render/inv_gun_oxhorni.png","0.600000","1","0.600000","0","0.120000","0.500000","40","-49.999958","1.000000","10","0.120000","90","21","3","1","4","assets/data/fx/wfx_9mm_heino9.json","assets/data/pickups/ammo/pkp_ammo_9mm_fmj.json","assets/ui/inventory/render/inv_gun_oxhorni.png","@{override=False; is_set=True; guid=}","gun_9mm_oxhorni.name","45","0.660000","8.000000","0","0.330000","0","2","1","0.020000","System.Object[]","AMMOTYPE_BULLET","SEMI-AUTO","11","0.651000","@{override=False; is_set=False; guid=}","0.225000","@{override=False; is_set=True; guid=}","0","False","@{override=False; is_set=True; guid=}","@{override=False; is_set=False; guid=}","False","False","True","0","0","0","0","0","0","-0.250000","25","0","False","True","True","2.100000","0.275000","1.850000","1.500000","0.330000","@{override=False; is_set=True; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","6","1","","","False","MAGAZINE","3","WEAPON","assets/data/pickups/weapons/bullets/b_9mm_fmj.json","1","True","gun_9mm_oxhorni.json"
"ARTILLERY_WEAPON","assets/pickups/weapons/gun_skotak.json","System.Object[]","gun_9mm_skotak.description","assets/ui/inventory/render/inv_gun_skotak.png","0.300000","3.500000","0.440000","0","0","0.170000","40","-49.999958","1.000000","10","0.120000","80","11","1","1","4","assets/data/fx/wfx_9mm_heino9.json","assets/data/pickups/ammo/pkp_ammo_9mm_fmj.json","assets/ui/inventory/render/inv_gun_skotak.png","@{override=False; is_set=True; guid=}","gun_9mm_skotak.name","45","0.100000","6","0","0.400000","0","1","1","0.020000","System.Object[]","AMMOTYPE_BULLET","SEMI-AUTO","10","0.651000","@{override=False; is_set=False; guid=}","0.225000","@{override=False; is_set=True; guid=}","0","False","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","False","False","True","0","0","0","0","0","0","0","25","0","False","True","True","2.100000","0.275000","1.850000","1.500000","0.330000","@{override=False; is_set=True; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","7","1","","","False","MAGAZINE","3","WEAPON","assets/data/pickups/weapons/bullets/b_9mm_fmj.json","1","True","gun_9mm_skotak.json"
"ARTILLERY_WEAPON","assets/pickups/weapons/gun_stapler.json","System.Object[]","gun_9mm_stapler.description","assets/ui/inventory/render/inv_gun_stapler.png","0.750000","0","0.800000","0.300000","0","0.450000","40","-49.999958","3","8","0.120000","-1","25","1","1","4","assets/data/fx/wfx_9mm_stapler.json","assets/data/pickups/ammo/pkp_ammo_9mm_fmj.json","assets/ui/inventory/render/inv_gun_stapler.png","@{override=False; is_set=True; guid=}","gun_9mm_stapler.name","45","3","8.000000","0","0.300000","0","2.500000","0","0.020000","System.Object[]","AMMOTYPE_BULLET","SEMI-AUTO","4","0.651000","@{override=False; is_set=True; guid=}","0.225000","@{override=False; is_set=True; guid=}","0","False","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","False","False","False","0","0","0","0","0","0","0","25","0","False","True","True","0.800000","0.150000","0.500000","0.500000","0.330000","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","5","1","","","False","SINGLE_ROUND","3","WEAPON","assets/data/pickups/weapons/bullets/b_9mm_fmj.json","1","True","gun_9mm_stapler.json"
